id	label
ObV0Fz5rJHQ_000008	cuckoo bird squawking
ddtqWAxjBI8_000049	elk screaming
FpYuJwh_vo8_000070	chicken squawking
y8Gfi9gGPRc_000248	people sobbing
JtiEjJram8k_000210	cattle trotting on pavement
DGS6j6k14ak_000105	popcorn hitting glass
2REf8hLLYMw_000030	cat caterwauling
IVJkeUVwUaY_000145	man humming
ivmTP1YxO4k_000328	playing buckets
-5CGQGSFGyg_000060	electronic organ arpeggiating
eoWx7tqlCc0_000260	woodpecker drumming
LPjblqE3xHk_000218	dog coughing
GmnVEP2AlQI_000102	slapping djembe
zsZr_xJ7ECQ_000029	baby coughing
25QsgUI0x8U_000020	orchestra rehearsing
pMfpDNSFc-w_000009	otter squeaking
ALtDtYnWFuo_000030	shaking tambourine
cef972vNfUE_000030	people mumbling
fqZlpAZ4RkQ_000193	chimpanzee groaning
VB-yZzj969U_000240	people coughing
CxSALNdzjKs_000125	blowtorch roaring
yOP7z54BXYo_000030	harpsichord tinkling
SJ9TY-iqD9Q_000010	child reciting poem
YUcV-grp898_000009	tapping on table
DUSKxRMntZY_000268	slot machine paying out
ZoameGbMVt8_000110	chainsaw hitting metal
NIUD5tnT_NQ_000308	sucking through straw
IdkAQNGihZU_000151	civil defense siren wailing
1cqcTbDxsHM_000130	theremin wailing
GXuqtCdONDs_000091	man whistling
kQQrsmLvoCE_000120	dog whining
iZqemiYznPQ_000454	telephone beeping
XiQhJPkvn1I_000654	typewriting
fLZ5jPkCUOQ_000004	gibbon singing
f8cJ5g7Pe88_000030	crow coughing
XyVZgPZ1clo_000852	snowmobile accelerating
oamW0GRj-04_000029	strumming mandolin
6taAP7SFewI_000030	car engine idling
BMgYWTTJv3s_000240	clarinet wailing
AcJXSEfGGcI_000030	helicopter siren
bf_I0tRLfh4_000030	trombone buzzing
jzaDcRQkQEA_000089	parrot whistling
CTWtiwntfgw_000030	fire truck air horn
Y5t8KSDEeOs_000000	electric window opening
D7iyQCgox0g_000017	chipmunk squeaking
mh6JxDJ0Bno_000030	woman singing
Hjyl1n_1muU_000006	cat coughing
-86gl1hp1Aw_000105	parrot chattering
hIYihNrwF2Q_000440	cap gun popping
JCapiyzc_AA_000030	person whistling
U0uy9GWzSQ8_000065	snake exhaling
hQYRDNl-lGI_000382	race car accelerating
t9PEpPvVNzI_000310	machine gun backfiring
awfbE0KxEjE_000380	airplane taking off
XfLIbeSJSHE_000300	drawer scraping
09NfjFeq2cs_000078	francolin squawking
hkWcUtga1lw_000400	piano music
yk1pg24IRVo_000004	alarm clock beeping
L9-nSe9P0l8_000364	man gargling
bLT5nbwpVOw_000000	saxophone singing
ksfpCXlY-hA_000100	machine crackling
BNxowL6utbQ_000030	plucking harp strings
7-Ly3ICovLE_000030	people tap dancing
fkGPfJmuElE_000042	tuning glockenspiel
9-A6dZ8mbjM_000332	slot machine glitching
INCP-fQ1HDQ_000007	children crying
vjx-jzh9q7U_000189	steel guitar whining
OgSyPzydMxk_000020	woman gasping
p0dBtgjr7-8_000030	engine chugging
Y8JivjKVBIg_000134	person humming
z7rxl5KsPjs_000090	violin wailing
amniAzV2-jM_000030	people roaring
ME7oIRHOPlE_000040	bathroom ventilation fan humming
fybJWy6rywA_000089	alarm clock buzzing
1U8Y6VifI-M_000050	people coughing
6Cnvft_h2M0_000055	slot machine jackpot
WMXkrLwPVCU_000098	cheetah growling
yqKLtv30fcQ_000005	snake slithering
5uUROIui4Z0_000002	ice cream truck alarm sounding
7rMhrFb-DsE_000183	blowtorch roaring
IHSblFkJ6-Y_000029	cheetah chattering
9jrTswHdg4I_000290	hair dryer blowing
M9r2bFnSN1w_000433	bending metal bar
_8JGpCc5RI8_000160	tapping on ukulele
4xWlOt4GOzs_000203	bull groaning
1Tg9VvRZN5k_000030	subway whistle
s-5NrplJjlg_000383	race car roaring
ifGuIUPl1hE_000030	lion coughing
a23miUKGq6c_000042	dog coughing
tPE0GmzqkRY_000030	man mumbling
0oTdsarJHA4_000220	man humming
gB1ytjgpcW4_000190	people shouting
NynrI4Tm9zo_000052	tapping on drums
OI4vBlF4O-Y_000052	man scat singing
YBd5lEnpT_8_000000	cheetah growling
iM93yND9Ghw_000010	airplane engine roaring
HXq7yu1jWJE_000035	sheep coughing
VaqR7OOMHSM_000033	cat purring and sneezing
ECVfSkmVy5Y_000001	elk screaming
fFSnuSjcrzw_000039	alligator growling
BjYsesK0GQw_000030	baby gurgling
Lj8Oo7QRjcQ_000030	person eating celery
TYa0xjMBupM_000613	person chewing gum
1cxvg7qu0G0_000070	firecrackers popping
GpCE19eTlaM_000079	sheep coughing
MB23r3XMRNU_000023	dog howling
_Yy8LLBGm60_000049	magpie squawking
TkrtTUPxHNI_000030	typing on keyboard
rREf2jL0jQs_000010	slapping table
7MT92mDKdKU_000106	people chanting
eskqejEOXyU_000102	train wheels grinding
GNYKzDo4w7w_000110	machine gun rattling
l70yarlcd-I_000029	fire truck engine whining
KQGJCKwsFbA_000157	knife scratching
xwDJy7bJurM_000277	black capped chickadee pecking
QdBB80CWUWU_000201	chewing gum
WmZicfOUkd0_000014	children singing
AKxHQn994OI_000140	skateboard dropping
YD0freJ-4q4_000041	baltimore oriole whistling
z5-LFayciG8_000247	air conditioning humming
p0c-sBtVkio_000187	snapping fingers
KuLE8odpCc8_000100	smashing keyboard
WesKosc-_c0_000047	whistling
2es7oZzwLWM_000030	tuning zither
9JBG-Wi1gUQ_000030	waterfall rushing
pmTVoCl7GB8_000002	people whistling
amHGECYhLoY_000055	electric razor buzzing
m-FO9gFY5Go_000030	person coughing
aFKTFN8p-pw_000053	cornet sputtering
yy0n-N17n04_000010	person humming
LC4vDpnkDtM_000063	bull groaning
v6A7Iggebm4_000180	woman humming
gGmvLozUXgE_000024	ice cream truck alarm
xQTPEQDb0Gg_000030	motorcycle drifting
kxTwZeZxuvo_000099	housefly flying
MPW-geOjDG4_000197	playing the drums
2xQuWif8axE_000030	electric guitar squealing
IIKc_1iCxMQ_000014	man humming
LBxiUTpsRxQ_000020	canary whistling
M7kdWvNks4U_000060	man whistling
HINQ5Td2jZc_000090	people squealing
RxhbTLS3rNo_000002	dog snoring
EBHtpU1tB3E_000000	penguins squawking
pnRvEfIkgSA_000013	parrot whistling
Ke1oAMn5aXE_000060	ocean roaring
_8VTJcZAwaw_000003	tambourine rattling
k0ikzr_6EQg_000887	race car engine roaring
UF0HDsK0fwo_000070	chainsaw malfunctioning
eSMCZfnJ5gI_000030	dog coughing
pjuHVmcoVFc_000036	opera singing
mjhlzNVpnXs_000026	clanging pipes
hjRCaD9JmJY_000511	man singing
YzUXMKt3nF4_000026	snowmobile revving
eVhGXZQx-t8_000036	elephant screaming
X91RLYNmC70_000088	cat whining
EqfXm8FwFe0_000009	kayak struggling
aIKqoPShvNs_000070	air horn beeping
0OH28bnOdEE_000058	person growling
FNFgjJ00J9w_000030	chicken squawking
LHVhSXvr6Ds_000028	crunching ice
XdNW5tS4u3w_000014	clapping hands
rpoClsGXZWA_000000	warbler whistling
hdebdzPVZdQ_000101	slapping table
CgMt2IylPic_000494	canary whistling
0nYltlo90Zc_000147	slapping table
VeUQBYHtFB8_000365	strumming mandolin
AAHybONa3n4_000150	dinosaurs roaring
_aggk5tA7hM_000047	glockenspiel chiming
DVDQyIt56nQ_000200	child wailing
HEBbCfH6xME_000003	telephone bell beeping
_A30xsFBMXA_000040	fire truck alarm
Sb5nf9DkzTs_000050	baby coughing
7CRVoUCXg_A_000030	cat screaming
n51vOkMOXdQ_000039	people humming
pSzTPGlNa5U_000030	theremin wailing
qhyrLOJ7LcQ_000440	fire truck alarm
muQm_S77_E0_000070	turkey coughing
f1mXMVWFLiA_000183	woman eating ice
dWM_a65_MrQ_000054	snapping fingers
1_JeO9Pg1aQ_000020	cricket clicking
cIS8PcMk0Uw_000030	waterfall roaring
E3KhunKjg9s_000181	scratching wood
bSpAlQLisrI_000030	pigeon grunting
77lgNFP6Tts_000119	wood thrush chattering
m4Dj_vTsAt0_000022	disc rubbing
M-bmsXbJBdw_000034	race car engine revving
g-ghr5fAVpE_000030	didgeridoo droning
3ClbaJYWVO4_000030	electric guitar humming
pL4zRe6Purs_000070	beatboxing
GUJCLsTnqTA_000174	telephone beeping
Vp4lOXVBQzQ_000010	owl clucking
JDbNy8sAMOo_000023	cuckoo bird hiccuping
x_5t0os3A2I_000009	slapping table
8FZM56axVms_000081	elk screaming
Jte0G7PeVEM_000160	people cheering
_CSKpoaeeAc_000014	alarm clock buzzing
IBGfcPIw-KY_000000	dog whining
ZGubbE6cRL0_000040	people coughing
d4riR8ZeH9k_000040	video game shooting
vuGwgfWdi5Q_000000	gibbon laughing
YLGxmdhFdrY_000025	gibbon screaming
_2hXtglCsD8_000002	snake hissing
U-L9YCIdLbg_000080	electric guitar riffing
ljQ1uYYhtxM_000027	telephone beeping
qigQFZRmydQ_000191	cow groaning
As1qH-6EF4I_000030	people coughing
gVW13w2fXh8_000030	woman humming
dyFoyYMZu-E_000508	kissing
0K92tp-4GEk_000108	bathroom ventilation fan whirring
kl2E2erlkRg_000050	man singing opera
MXoUiFrXVak_000011	electric shaver humming
sH9j4mHGGkQ_000120	rubbing glass rim
gefp9ta8LTA_000030	accordion breathing
AOwwp601QZw_000130	lawn mower idling
h6zc38gOkA4_000130	woman humming
4go6CQ_RhYQ_000250	hair dryer running
y0d6Crj5U8g_000069	snowmobile engine idling
4tOFGK47I5E_000005	cow groaning
0UeEkqkZmvo_000160	shuffling cards
t_nChjR23qA_000109	alligators growling
agkVG4i1-5k_000134	baltimore oriole whistling
R4jlQEweREY_000030	man beatboxing
KDE80kI1Kf0_000040	owl clicking beak
_-ZSRcrbRGI_000140	subway squealing
ZAgmaBqrdEM_000017	gibbon singing
XZbFXz54Suo_000000	plucking steel guitar
Wg2l9hxzqH4_000301	dinosaurs roaring
ooi_oagj_j8_000043	stomping on floor
NpGTa9fRvUU_000030	lawn mower idling
5HQ0rDexH84_000184	people singing
HNNDBeHGlBc_000015	snake hissing
5GLnohP0IkU_000030	ocean splashing
d8bhrEHxJsA_000344	lathe grinding
Aq3pc1q58Kw_000084	cat howling
nbS9NjA7Ywg_000078	kneading wet dough
IiCNAp2sR9c_000030	choir humming
2xBIHi3oqy4_000030	woman whispering
GteozUDpJRc_000030	engine backfiring
yrOG_y_XhuA_000011	shaking bottle of pills
AjLuenrAsbE_000030	electric guitar wailing
Zhu5ogju62A_000001	owl cooing
_F4l0BMbBf8_000286	crushing ice
DJbFAoB4-_o_000170	people coughing
nVpU4g6jWu8_000030	turkey purring
qMKO8bQpzMg_000090	typing on keyboard
9kFZhnbKUXo_000030	people sobbing
j_cywbssn70_000115	child humming
DeiK0fdPv8Y_000008	people groaning
HqHNS2jKgu8_000115	cat growling
bDpowdWB7lk_000021	dog coughing
JIVlpGCaiTs_000030	gong humming
4DKN1qAMQig_000021	lathe grinding
2rciuzaEEWo_000025	chimpanzee laughing
XwfxT99WlZE_000015	tapping desk
JlmUCZKjkuY_000244	singing opera
0apGJGFHQO4_000067	scratching violin
_yH2zKXrXWg_000000	shofar wailing
I1NE3H6soBU_000300	turkey clucking
hm4pu5tkD0U_000154	playing bongo drums
nhDAmqYHxdA_000417	car splashing in water
ixscoaWEEnQ_000104	people crunching leaves
8DKdz6E8W-E_000051	chicken squawking
rvjDcbLtU5I_000079	crocodiles growling
KXuB62SMFvA_000030	theremin wailing
zQ6QCEz5fPU_000057	typing on keyboard
8QHoSMEiBAg_000025	snowmobile engine
052VMqTM4Xs_000000	donkey coughing
dm5DJNfGJTs_000122	slapping table
5BLIgNC4-4w_000160	rocking boat
DLbcnJVnyaI_000134	canary whistling
cRT5SWbyA54_000004	tiger coughing
AMvZ3ANXNW0_000320	railroad car shaking
OkAT5LKBbIE_000190	dog coughing
eiyyoUt64Zc_000100	person whistling
f9sagpKa8Zo_000040	man singing
C7hEJn-CQEU_000030	electronic organ malfunctioning
StO32FBBIH4_000011	baby screaming
YSsLH9_cisM_000236	bull groaning
p6EUe5qs7aw_000668	tapping on table
Zfn6CE4-jww_000245	train brakes squealing
ZD86LBLgawc_000658	race car skidding
OUIkTOSII9w_000050	elk screaming
70SeDyvtqi8_000205	blender whirring
CW_UrQzAqzU_000025	canary whistling
Kz4SvP0c_VE_000019	magpie squawking
dm5DJNfGJTs_000032	slapping table
tZFs-kLTpyg_000003	train braking
YTV9OVmgbBQ_000084	coyote yelping
ia8IrM5BKBU_000176	disc rubbing
gTUu9V5zAME_000078	man humming
bnFZy6N2TS0_000327	man whispering
CUt0oGFuxL8_000053	woodpecker calling
1uhuVsFGe6E_000050	kid whispering
jBv48uOrgbs_000320	kayak splashing
ezUkPETm6cs_000030	motorcycle idling
4t1VqRz4w2g_000030	truck horn honking
EUXUKCqUKyo_000005	man blowing raspberries
CfnFpH_Xe4Y_000013	ice cream truck alarm
9ZBaKqh-Bmk_000027	alligator growling
Ar5_nY1UZ80_000030	choir chanting
uBRNy4AKKqA_000026	sawing wood
_cES7Twcq18_000006	cornet music
_rgOfS3NOSY_000108	slapping table
TxXjcJo7Q2I_000531	turkey chattering
DEXE_V8oBYI_000030	ambulance fan running
2ZZEtUCIkUw_000030	dog snapping
UzUTFdlYT68_000055	owl chuckling
mEslZvugQCc_000030	man humming
rajXrf_Dzfw_000029	cattle groaning
mDtpxEQFyts_000018	cat screaming
b4glNhNvMYU_000340	man humming
cocA3THl4S0_000040	eagle squawking
n3rUVrPeFAQ_000135	elephant roaring
IwqNzs5BSvs_000046	fox coughing
6BXR7JlTiBQ_000590	coyote whining
aU8dxXh2yqk_000390	chicken squawking
1vy-ZxTMQf4_000377	people stomping
0xPWkrfjMu0_000178	chewing gum
NSfsygAoz0I_000001	bird chattering
W_Rr3hZw4Yk_000007	chipmunk squeaking
fil2wCcFeY0_000001	gibbon laughing
ph0-RkqW1vM_000000	typing on keyboard
HAEoz3VbaP8_000000	tapping on table
61d0zvVfnVA_000140	drumming with fingers
Rdu3_LWIlgE_000400	railroad car squealing
CSEWnDLoCNA_000021	cat sneezing
8aZFjhn4U-A_000021	people shouting
frCqvzJkCUQ_000053	shaking keys
dOQfuOw6okA_000381	airplane engine roaring
9zW-E0XdWdw_000160	female humming
2Vg5WTQZqwI_000022	slapping double bass
WMZ3ZAMcE3s_000220	cat yowling
jQEi2K1fvRI_000263	black capped chickadee pecking
xuMBy2NoROI_000030	motorcycle accelerating
Pswmht-tZZM_000038	snowmobile engine accelerating
QFnwnAHcttY_000030	toilet overflowing
6l5RWxeju8U_000020	musical horn
Qdr2xmK84Jo_000030	pigeon fluttering
AA0N8XMqx9s_000030	scooping water
gPw-sP3px30_000002	wind chime rattling
ji4meumtHT4_000030	cat growling
VulCKZgWspc_000080	car accelerating
i-L8ZreRItY_000009	chipmunk chattering
7SKRc8oyLvE_000009	train wheels screeching
CU72qSlceqM_000030	chicken squawking
4_6e0icNw7Q_000182	rubbing glass
t8BwqzzqcDs_000108	people cheering
3ptxRyVuU0w_000520	machine gun rattling
jA-9WQtQg-Y_000131	man shouting
Dvq1kY70ip4_000025	snake breathing
ktvOqV10lW0_000030	banging on pots and pans
6Yk15FbL2yw_000081	playing buckets
XHlsNQZbZd8_000270	man scat singing
97plxBxUju4_000010	clarinet scale practice
x1BSrucmESI_000039	snake hissing
bl5PHVntD70_000009	housefly whining
9Srnaag2tCo_000079	violin screeching
ymuNh7Cwhrs_000040	dog whining
Kx8xFS9jbjg_000004	alarm clock beeping
Rnf7M43L6NI_000195	train wheels squealing
m0GjXTf9Ls4_000171	person scat singing
SmzESvmFENY_000014	housefly whirring
tagcgGVNKZo_000023	airplane accelerating
5Gu-I_I3I7Q_000029	smoke detector sounding
6hyBe3FO-xI_000030	vacuum cleaner humming
mlpF226Gvlo_000000	cat growling
8u61Rjy5IJM_000004	person chewing gum
gh4oE_5g4YY_000439	people chewing loudly
TW_dVmqr9ac_000107	smoke detector sounding
L3FlG2uJgY8_000250	scratching guitar strings
eo4MuYGCoGI_000089	hitting metal keys
ADtA2TMXVvo_000092	man singing
6_WjTR_-4hQ_000030	french horn melody
4O-dYCrVKLY_000030	tapping on table
OLRKXIQi9z4_000023	people hiccuping
CLtTzEgjeJk_000066	bugle call
OPXoyT08GvQ_000017	children screaming
_8HcEdMMbzQ_000130	people groaning
ZlcjYfd0rYM_000012	stomping on floor
uCWzv5Ss-B0_000030	harpsichord music
2vcA_vgImHQ_000020	lawn mower running
QTbtvbzBs00_000038	steel guitar whining
Ysqh1uzqGrc_000000	child humming
eskqejEOXyU_000045	train wheels grinding
gaFQgJLQHtU_000090	engine backfiring
TDORLm3QYyA_000003	firecrackers exploding
FD1LeLl1xBA_000060	tongue clicking
TstsLM4IUV8_000128	woman whistling
mcYd-WlyCIw_000006	telephone playing music
8ewn7JCJbEM_000030	cat yowling
vw_q2SV_YOY_000130	turkey choking
kYXS4eqiMyA_000507	train braking
zayC5mUo7sY_000100	drummer hammering metal
rrWsWt-rDrQ_000100	opera singing
Xx2YziXzVkg_000030	dog whimpering
pmdoDcNBt0E_000030	woman wailing
5V0xKS-FGMk_000030	truck horn honking
pbVP6Z1c4_k_000420	hair dryer whirring
ti2rs-r9r3A_000001	person sneezing
KqsNyXIEIwg_000030	motorboat engine roaring
I-HlrcP6Qg4_000030	engine backfiring
vlVN2yCot7M_000170	car engine rumbling
1JY4rwQZn3s_000011	donkey coughing
5FEZg17q5hA_000260	cowbell shaking
it0U4Vscl5o_000208	breaking twigs
ceYRr2xK3XI_000018	scat singing
Ik2nR__c03E_000030	dog groaning
9ZBaKqh-Bmk_000131	alligators growling
9s26XGoKYG0_000250	typing on keyboard
xbD2eVjgebU_000001	bull groaning
9omaijBLqrg_000060	brushing metal
DKSrNxPQrbY_000090	fireworks exploding
hsch-EsQFlU_000021	eagle squawking
5-FHy1Q61n8_000114	dog barking
K0Y8oGYR7lw_000010	disc stuttering
sQNdEhz_yNg_000110	playing pots and pans
sZxl2Jj1Ujk_000317	ice cream truck alarm sounding
7QpwDHOfZeg_000350	hammond organ resonating
7sYsxcdTcXY_000056	glockenspiel ringing
UfMr4FFsS28_000021	cat yowling
gl9j63Ln1y4_000144	person chewing ice
6KiFICzs6UI_000150	mynah bird chirping
U-1saFb-zRY_000006	tapping djembe
8evHpuXTcgM_000030	tapping on wood
I1GC1yWdM_c_000030	cat screaming
GwBS2NzjAvA_000030	engine roaring
NuvgBjmUW1g_000140	dog snoring
ED8UQJIMgeY_000521	striking steelpan
QXnFAcMyAHA_000030	strumming harp
SQkoFk_gnE8_000005	air horn sputtering
70CtvdsGQf4_000002	cat moaning
8F8RrwXoa68_000028	rocket engine roaring
1GDAnA4hAqQ_000105	airplane landing
GOZBp_5NGtk_000016	bugle tooting
1aDnyPubxdY_000118	baby laughing
mZ_z2lorJeY_000070	man whispering
_xsRyM_fXYI_000034	coyote yelping
ZS4Chf9yh8s_000020	mouse chattering
9Ci8qOMBNNU_000070	baby coughing
ycYXVLz9v3Y_000000	bugle call
guD3o7aspko_000030	people snoring
fakJJOOLBhw_000140	elk screaming
3DTZsjKMOyA_000289	steel guitar whining
lAF6nVFk6Is_000077	dog snoring
QvpIrEHvZWI_000171	disc rubbing
QK-mjNg8cPo_000050	tapping on banjo
OGnBrabqdP4_000040	orchestra roaring
cGUhG5PZp0A_000030	man humming
rwmtZb4cEiY_000031	sea lion grunting
cN5WLE0XTsE_000185	typing on keyboard
0q5kQGcOn2I_000083	francolin chirping
9ofZp-R3BlY_000021	tire rolling on gravel
tOTQJaRkmaY_000381	slapping table
2o4-lEtFb2k_000060	hair dryer humming
7Gua0-UrKIw_000030	truck horn honking
Fl_gvQ9bPvM_000129	electric blender struggling
i99_Kgi0WIU_000030	people humming
CZgx_6XaEkg_000030	motorcycle accelerating
uPUk0gCy-OA_000084	children singing
n-tBbgUkFxo_000032	woodpecker calling
45JHcLU57B8_000020	motorcycle idling
bgl8r_eRI1I_000000	baby coughing
A8gbOIvxvMA_000030	scratching cello
bPzCbrmKoVY_000019	rubbing plastic
W1imZelV1h4_000017	pheasant squawking
STdAr1JNXIU_000190	helicopter engine running
mZXjs-SYlCA_000005	people coughing
qSSEMouWssA_000043	slapping table
JA4NSoCs-Q0_000408	alarm clock beeping
1FWUnWVX5Xk_000159	baltimore oriole pecking
Via5YWUC1Lk_000180	bird whistling
99iIggWrfNM_000030	engine sputtering
EVX-0lgG7Zo_000120	person singing
p_6nbBAJNxI_000032	otter squeaking
gpIWcn9yiXg_000350	brushing harp strings
94PSD94IXXk_000016	chicken cackling
ZZoM-leT_0U_000041	dog yelping
3NvKtRbbOYU_000310	tuning snowmobile engine
3mtdpXbogzk_000180	speedboat engine idling
2MKPKDQcgVc_000036	train wheels grinding
RZajsvjHx74_000054	mandolin ringing
kTizt7af0PE_000020	slapping table
iTCfi5_b4Ow_000035	man singing
F-c6oa091zo_000150	airplane crashing
ZKsNHjqLM1s_000046	cuckoo bird whistling
aO5LRQS08E4_000087	smoke detector squealing
rmL21Z7wZuk_000020	blowtorch roaring
zOMh7kh4gPQ_000004	typing on typewriter
mEL68q2FRBo_000100	child yelling
dHebN5DsE2g_000006	wood thrush whistling
D05-MrPXqjw_000030	fire truck alarm sounding
064Ilsz8Fzg_000051	car engine sputtering
aNmPy_PCO1I_000080	cattle groaning
p0NU0nB-uks_000013	chickadee chirping
mZKUFZhLXAE_000021	scat singing
ZVKgp2DGpcI_000021	dog yelping
uJkw2pAMaBI_000020	lions growling
TGrNNgXVp44_000077	snapping celery
Zook_bGHT3E_000030	cello singing
3vpG1PgFF34_000030	typing on keyboard
1mkIuq3rjUg_000019	sawing wood
h4MaAn43I20_000069	person ululating
3T3hm1hHCto_000228	snake hissing
0nvBTp-q7tU_000112	snowmobile engine accelerating
lxFXp7wgzrs_000087	slapping thighs
0OLYyjqNdn4_000352	train horn honking
ba6ArmDZjW4_000314	sanding wood
J66wMnYRl7s_000306	electric shaver idling
Q_yoAT1Z3Yw_000022	fire truck engine whining
e8OMvCTmsX0_000363	tympani rumbling
D1eDJb5FMw0_000065	dog snoring
9PmzQI8ZYpg_000030	sewing machine jamming
Chc1xUT9KB0_000070	railroad car rattling
QxWre8D5a8c_000155	man muttering
eA1dUOMkkvM_000000	smoke detector chirping
GyHmkrrU0ZM_000125	scat singing
DyC9UIPr8tY_000034	snake slithering
WokAaq70lRM_000378	cheetah growling
8mOksvfiImI_000130	telephone bell beeping
vh8Uh1zTLQw_000058	bull groaning
WUiy_6hI-xU_000061	scratching mandolin
kWPAWeNuBKc_000506	wood sanding
_qL20ImF8bE_000047	baby hiccuping
-u-40BIU1HE_000003	cat growling
oaKEAU7SoCE_000030	person whistling
2kQCMxf0onU_000036	cat coughing
pVf84f6xrBw_000070	rubbing wine glass
wibHmlHjDt8_000175	stomping on floor
gcyPMu7k1LM_000184	tapping fingers on table
xN-nKHyKx3E_000504	tapping on drum
4ewhrrQCJic_000120	cap gun clicking
F4JohaJr23s_000072	factory whistle
da-UIZplRqE_000030	gong chiming
xA_YD_b7EdA_000040	elk screaming
XGCQHUilvfQ_000030	people breathing
Zl29n4sL8_A_000037	people shouting
4GPDqOodSUU_000140	people speaking
UIll96Hdmd4_000094	parrot singing
hCX2DpwEBQY_000030	fireworks exploding
brpJxppIbDI_000140	chicken squawking
CK7_1E8cNMM_000043	tympani rumbling
lSr8MKcWTdo_000130	gun backfiring
3sQrJVyxju0_000065	mandolin chiming
_XA3BaNyf4Q_000069	violin screeching
HUm2vzjI6DQ_000220	vacuum cleaner humming
iC0iQ1QKan4_000785	tongue clicking
HZRJxOXw2os_000207	people clapping
0W_wPc-zV3I_000101	hedge trimmer buzzing
chP180PR-9g_000041	cat purring
oLYZ4FyktN0_000040	baby coughing
xZF-QuI4roY_000474	electric shaver buzzing
QpFdUoMjf3w_000035	scat singing
CT7CrLxIuQI_000030	people coughing
qK24rhShDUI_000098	gibbon screaming
n-tBbgUkFxo_000021	woodpecker calling
Zpy_FG4-CcU_000065	dj beatboxing
YJGLI8Eurm4_000006	bathroom ventilation fan whirring
aE-_vO4AagE_000070	toilet leaking
pRm4t8VZxKw_000208	cuckoo bird chirping
IUgHJv3LBns_000089	crushing leaves
kEnOc-apG_o_000078	scat singing
k3AYfr6PIgs_000019	dog coughing
NcllrpzRk38_000041	baltimore oriole whistling
9EsgN-WS2qY_000030	turn signal clicking
ohgUAJN2ymk_000083	chinchilla squeaking
2mw1UMcc_Ys_000030	people giggling
FndCEC7yK2g_000104	airplane taking off
Lvcjl09Esns_000198	tapping metal
XUCh79kkapE_000049	penguins squawking
hDIziLujP38_000160	crinkling plastic bag
5KdvPp1_JeI_000184	black capped chickadee pecking
HJg4jZNv1pc_000150	people clearing throat
cONmLYsDHl0_000018	people chanting
8C4-ZFYWkcc_000102	wood thrush chirping
gmy8czZ3uLc_000030	car skidding
1yWGmdevTuM_000030	man snoring
XZPPLt35KxU_000000	people hiccuping
EQ91XVsmq-I_000030	woman whispering
FIktp5ggvX4_000010	dog whining
BBgW_3zDdto_000030	person singing
2zec0wuZgLE_000500	shaking drawers
TPeA5xENWIM_000065	hawk screeching
JMF7NvH3qoE_000030	train brake squeal
LU1CGfgJXfM_000080	cow walking
SAFlijpaj0Q_000024	people typing
D1VQAb8CfWM_000022	cat coughing
GGqC1H9BeTg_000180	electric grinder cutting
eu_Ehoag0Vg_000244	people cheering
9ZClVJ2V7bA_000022	keypad clicking
T7fsXVDXFQo_000300	erhu singing
WFjx0sH7mlc_000020	bird chirping
YxIScOdROZE_000090	dog snoring
S63LEKmzBis_000039	lathe grinding
5NyjOIjRKKM_000018	dog coughing
1JsIcP2nXMw_000108	fox coughing
uWUAuCEknZ8_000067	disc rubbing
GmgaXjkHfk4_000164	human beatboxing
lNTgZsEJqEo_000103	train braking
83XmpVJP-YY_000001	dog yelping
s2rKr07YOiM_000110	cat growling
QMc3zhoaU-Y_000057	chipmunk squeaking
5lyszxMsT20_000110	typing on keyboard
TipVfZMxZbk_000010	saxophone whining
Fot4v0DdGyE_000020	snowmobile idling
Ju4r0QU0Qg0_000018	bull moaning
NJJg575V_fc_000080	shaking a box of nails
u2Nl7-qnStw_000026	cow groaning
pzRIDUOCOlA_000471	snowmobile revving
7R11YUfwU50_000164	otter squeaking
YuvmP7Lsr2k_000030	man humming
G3Ze1ntr30g_000440	baby babbling
IL3ThGKdOMk_000221	tractor engine idling
9eUl4gF0ED4_000002	man rapping
onEBRYQ_Xew_000095	hedge trimmer revving
K_GkTGJxTSk_000019	chicken coughing
nLKEdmVu3FY_000040	people wailing
Vx3kxcFd5GU_000022	people hiccuping
L7wH_Co3RXY_000004	horse galloping
ruK8QzIWrSY_000080	canary flapping wings
_4GHOB8H3FQ_000225	turkey gurgling
KhjtXdPpEHM_000099	dog yelping
cxkCPSXyT-Y_000020	turkey shaking feathers
CAbXVOWLYps_000030	dog singing
682ODyTqKyw_000130	skateboard clattering
q0m71v7DDXc_000087	tapping foot
QnR9JhVGgu8_000348	car engine running
8HBG5mO7ef4_000156	alligator growling
-7TanrCbmME_000030	child reciting
TauSQlIbIME_000030	child babbling
9Ti98L4PRCo_000017	turn signal clicking
Ddo9DOeh-PA_000218	people squishing mud
nTcGKRvqIbM_000003	chicken pecking
0Wkk9iNzA9c_000030	dog coughing
cYM7vTqRUJ0_000198	shaking maracas
2Wk4Y3_dMuc_000440	person pushing box
Mqlg9NYMidw_000011	air conditioning humming
bBfi3iEu9fk_000160	theremin wailing
DjPrMmqCqlg_000075	electric blender pulsing
laSDlOFM5vc_000025	canary chirping
NEUZUB2K1aI_000078	sea lion coughing
ILKdRNizGCs_000594	people kissing
r1j1X3KJibM_000194	train cars rattling
zz0fdUGTHWo_000045	chimpanzee coughing
hT8dAeHe7Ow_000050	organ droning
