id	label
ERxlveTpCnw_000137	sawing wood
31GOxPXDNkk_000068	sawing wood
A8gbOIvxvMA_000030	sawing wood
6Yk15FbL2yw_000081	typing on keyboard
t0E2aNbebu0_000010	violin playing
4qaiLMEce6Y_000025	squeezing squeaky toy
ePXInfDyqAc_000028	squeaky toy
Le2MGWRa_SE_000030	water sizzling
ULLJMxwt8Jc_000150	squeaky toy
8rKtax0rSuw_000030	saxophone playing
rMrXgKbKssw_000051	earthquake rumbling
U7WkuGO-lps_000020	waterfall crashing
AZfD5KrH5d8_000030	wind chimes
DDlAcAppYtE_000026	shaking fabric
gLPkzyEy--c_000876	bone breaking
cONmLYsDHl0_000018	train running on tracks
NRJw5ZZMBnw_000030	helicopter hovering
2BR2Ivk_EFA_000021	blowing into bottle
c5OHWKb2Z8E_000167	blender crushing ice
DYdalOQnx1Y_000030	waterfall roaring
BwJ2YYLFwTc_000118	typewriter typing
gykTJfcqaH4_000234	wind chimes
ph0-RkqW1vM_000000	wind chimes ringing
tZFs-kLTpyg_000003	air raid siren
ZVKgp2DGpcI_000021	machine gun fire
te8Yhl8mOyY_000040	squeaky toy
IMKIBJD-JSM_000013	sawing wood
8-DsEUYJMJo_000442	alarm clock ringing
bM5Ha8d-DoM_000009	ambulance siren
kQ7tkcg8Xag_000300	steam engine chugging
LjzgGsaVCP4_000076	train horn
YsX-dUhC-_4_000000	popping bubble wrap
RncwRj1HhQc_000337	slime squishing
QpKhFTFh0B8_000029	air raid siren
aAnCOKxPgaA_000140	typewriter typing
VuXmHBFFkPw_000030	squeaky toy
17K-oEuH1p0_000020	car alarm
BqY5blRv2Lw_000090	wind howling
1HUCwslugK8_000283	typing on keyboard
DaaY_n80b2Y_000005	electric razor buzzing
Q3aNijPpxGU_000033	crushing dry leaves
DoPxrS9KYB0_000490	feedback tone
Ns9Zf0DrFlk_000212	squeaky hinge
YuvmP7Lsr2k_000030	string orchestra
ciVsS-oZEPc_000103	foghorn blowing
4UCZF_UnG10_000027	buzz saw cutting metal
oJe-kIzMuiU_000041	typing on keyboard
HEBbCfH6xME_000003	bird chirping
DeiK0fdPv8Y_000008	thunder rumbling
EUXUKCqUKyo_000005	engine sputtering
rajXrf_Dzfw_000029	heavy door creaking
HoO07sydAZI_000030	popcorn popping
5oPlF8LSdmg_000094	insects buzzing
JIVlpGCaiTs_000030	rubbing crystal glass
CAbXVOWLYps_000030	foghorn blowing
7-Ly3ICovLE_000030	drum machine
Co7vOJiMeO0_000064	car alarm sounding
2ZNKLUHeJtg_000030	sawing wood
r-QpsjA-LHo_000054	chainsaw cutting
WrbQ5NIU0R0_000170	machine beeping
BUGx2e7OgFE_000030	bird singing
amHGECYhLoY_000055	sandpaper sanding
tq3Hlgw2ZB0_000180	record scratching
60AkV1YbZlU_000006	feedback squealing
TipVfZMxZbk_000010	woman singing
dI3xU5LXeoE_000081	roller coaster running
JJMEP5noh34_000110	shuffling deck of cards
EfzPbZ8MKAo_000017	chainsaw running
XBMeUqtyXpM_000030	string orchestra
XwfxT99WlZE_000015	knocking on door
18r-Vtspi8g_000030	walking through heavy brush
Ta5bgIdRUjE_000048	geiger counter clicking
AKxm4V3OylU_000030	heavy furniture dragging
Wx65BBbjCIQ_000120	heavy wind blowing
2MKPKDQcgVc_000036	pressure washer spraying
0apGJGFHQO4_000067	sawing wood
aKZ3NJi8GVU_000000	squeaky toy
9kFZhnbKUXo_000030	engine sputtering
Qa_6nlhGR9k_000051	digital alarm clock
6BXR7JlTiBQ_000590	ambulance siren
TAexBL5eToE_000022	sawing wood
TUpX4p-Ej_o_000336	violin scratching
nXY2Vrfm0vY_000001	wind chime tinkling
g6FX9VjYD-w_000030	morse code
DEGSyVygE98_000110	thunder rumbling
m-2-HsrBkak_000030	air raid siren
3T3hm1hHCto_000228	spray can spraying
r1am09HyMkA_000040	distant thunder rumbling
k6ROAVZxzqM_000017	knocking on door
8TCdnr4F6tw_000303	drawing a zipper
WmxNXcXMcdw_000113	horse galloping
RZMgq7-EbUA_000024	squeaky toy
lNEMzNU9Unc_000080	squeaky toy
V5a0OUeceeY_000042	frying food
qae-O4JFM0M_000135	horse galloping
4DKN1qAMQig_000021	train wheels screeching
gNmZoBiNLzU_000180	typing on keyboard
a6LS3EVuut4_000083	heavy waterfall
JEWRZmHMQkY_000166	squeaky hinge
YLGxmdhFdrY_000025	ambulance siren
fFKL_Njts_U_000371	hammering nails
3JYjNHFJfO4_000363	squeezing rubber toy
ED8UQJIMgeY_000521	typing on a typewriter
lb1awXgoyQE_000000	angle grinder cutting metal
INdCGM4pQOs_000497	video game sounds
zOMh7kh4gPQ_000004	machine gun fire
VimrLKGBCNE_000019	engine rumbling
gg_wdPHtU7Y_000001	fire roaring
hC7sSMWLwDo_000016	squeaky toy
2ACsPTob5cY_000349	shaking spray can
nC1p4WWdMgY_000267	squishing mud
fTxaj8RU_gE_000093	sharpening knife
B3bZSOpO9lM_000018	paper shredder shredding
3c6dQju-FYU_000021	man moaning
Wu--g0m8oWA_000011	large waterfall roaring
_xXjtC5N1-Q_000030	mopping floor
pf00DOALuZ0_000275	walking on dry leaves
_eLVrgvrVBQ_000020	spaceship hovering
RhmN8ktt5FI_000320	hitting large metal tank
p_6nbBAJNxI_000032	squeezing rubber toy
dL8HIuBPZV4_000000	baby crying
GSAMEMX_oAg_000200	sawing wood
YaZx80MEyKs_000060	tires screeching
75AjL_RBmfA_000059	whale calling
E3KhunKjg9s_000181	sawing wood
UFyOGqmITjM_000000	sawing wood
LC79lWBAlR4_000410	cow mooing
HLxIwN7KAks_000020	air brake
IZtiMmPN0Xc_000000	fire crackling
534-Tg2cSto_000030	violin playing
M_0KYUcqS8g_000009	popping bubble wrap
l3abwXzDR1g_000030	birds singing
QtEtP5Vb_3o_000340	shuffling cards
29MZ0dwOBOM_000112	insect buzzing
ixn9yG0ny8w_000030	typing on keyboard
Weu8nsJRMqE_000030	clock ticking
dvUScIfbsOY_000051	foghorn blowing
g2at4AqJsqk_000142	engine idling
Q2m7w_aktCo_000000	video game music
u7eeBFLqfoM_000180	knocking on door
PfF-ishRsno_000048	tapping on table
Db0c4aAwUbY_000030	heavy rain on tin roof
DkhdvvtvwTE_000020	blowing into bottle
3KQxT20mY-k_000030	knocking on door
mKEJRZtNx9o_000044	tapping on glass
FsO5303dhUc_000072	babies crying
dEalicSMdE8_000155	ambulance siren
BXoTkN2Frl4_000118	clown horn honking
s2avsLDhTUM_000062	geiger counter clicking
wmStqt_0Ja4_000192	engine sputtering and failing
Aq3pc1q58Kw_000084	violin playing
EYWZz8l8yKg_000110	machine gun firing
JKJ1okT8Vpw_000006	knocking on door
75PJeJ2hGcw_000030	violin screeching
gTUu9V5zAME_000078	air raid siren
6l5RWxeju8U_000020	playing video game
nn25vUXHhdE_000400	scraping metal
eg-vJOCRwmo_000622	walking in mud
44Nt8WOHyyU_000040	sewing machine running
JlmUCZKjkuY_000244	sawing wood
JA4NSoCs-Q0_000408	bird chirping
lxFXp7wgzrs_000087	typewriter typing
8VbxIzaSHfw_000030	typing on keyboard
M0Iwz8p-3XU_000030	tap dancing
3sQrJVyxju0_000065	typing on keyboard
D1tl1eS7ubI_000000	radio tuning
2ACsPTob5cY_000118	sprinkler running
hCR2_Lrjw8I_000048	video game sounds
Ih0xy7tt2JY_000030	washing machine spinning
LdpRTw1ieMI_000030	squeaky door hinge
4dGlrvX_EfI_000020	hurricane roaring
91z1LeIpLbk_000004	motorcycle engine revving
IEjaZmXmm4c_000020	video game sound
EQKs1YLMUuI_000004	siren wailing
8LXFSLK3otM_000010	leaf blower running
ixrRVADA0Jk_000104	air raid siren
5lyszxMsT20_000110	wind chimes
UBg665RgDeQ_000018	squeaky toy
OGnBrabqdP4_000040	thunderstorm rumbling
2B-xGbzOjYY_000030	typing on keyboard
y7mhiv2Ltc4_000070	fingernails on chalkboard
9i3NIA1NLeY_000060	geiger counter clicking
NZMsQG4Zx7I_000050	vuvuzela
15pi8h_bHQE_000173	foghorn blowing
lEjV0us_eF0_000021	ambulance siren
vfIylWPACmg_000088	sawing wood
5CffrmMy0n4_000142	fire alarm ringing
eSKFXcMdFXI_000606	boiling mud
J3_suqJKrug_000058	outboard motor running
T-3hHhrPBeg_000087	steam engine chugging
cq5rnI5NauM_000252	volcano erupting
mFD6P7We2ww_000081	electric razor shaving
CjO1ZZZI8CE_000030	playing a saxophone
98DR68euGmo_000079	popping popcorn
hSV8LmYR6TY_000010	knocking on door
VXq0Dkog0RU_000023	drum solo
NvN2PoU3Pzs_000678	squeezing wet sponge
DUSKxRMntZY_000268	music box playing
AY0jDdFbBZQ_000025	rattlesnake rattle
_QsEc34hEik_000053	typewriter typing
KWxQKX94CL4_000085	person laughing
4BUKAcdGfaI_000009	typewriter typing
ZdYth-f68M0_000192	ambulance siren
blYYW-EUGDA_000030	arcade game sounds
kxTwZeZxuvo_000036	electric toothbrush running
8YaDsXWhDTA_000496	goose honking
f1mXMVWFLiA_000183	walking on dry leaves
BzcOUlROXVo_000110	letting air out of balloon
M9r2bFnSN1w_000433	steam pipe leaking
FayXchyGICg_000027	waterfall roaring
u1J8YFkRSEs_000145	waterfall roaring
7CBrxJI9Pxs_000163	heavy machinery operating
9R6XN9-Z27U_000030	creaking wood
d4G_b-s_Odw_000030	cork popping
2p37j052q3o_000004	wind chimes jingling
kh77cZfsDvc_000089	foghorn blowing
g0vwHQf1lO0_000006	arcade game sound
rRzWGIhwWAI_000030	bird singing
4Tpy1lsfcSM_000030	sonar pings
1GDAnA4hAqQ_000105	waterfall roaring
ElJFYwRtrH4_000030	chainsaw revving
Y0zPnwGCSw0_000048	door squeaking
_4rolMIFkgQ_000030	knocking on door
E7m7feGvswI_000620	stirring thick mud
sg_uyXvNPAw_000047	video game sounds
IRYPJTybCu8_000130	squeaky wheel turning
15Mw2jyyHk0_000030	machine gun firing
DLMKy0_82iw_000150	hammering nails
6gBqjgsHL2k_000030	small engine sputtering
r3h6brMAl5w_000239	firecrackers exploding
muQm_S77_E0_000070	engine sputtering
ZxiXftx2EMg_000477	thunder rumbling
nmp9yqhsjqg_000350	arcade game sounds
hzSgd10rtQ0_000120	sharpening knife
D-7c7OP4dFg_000051	bee buzzing
HIQ63_WoKwg_000030	air raid siren
_aggk5tA7hM_000047	typing on keyboard
mbVT9tKSUXo_000005	lion roaring
bkIBHUh7LrE_000126	geiger counter clicking
AScmP_vDPhs_000001	doorbell ringing
SXeSsEP3ieo_000145	balloon squeaking
e03gY44qb9g_000030	squeaky toy
XHQGUbMSPTM_000030	digging in mud
09pZj6CEvRw_000250	hammering on anvil
qo9E1wNhdvQ_000299	walking on snow
DUlxiX4ri1Q_000045	sonar pinging
gT1HfA-JhYc_000129	sawing wood
k4ExqQTNklk_000210	garbage disposal running
qcBV8r9ADAw_000108	smoke detector beeping
Y16pPj3zfo4_000007	large engine failing
WmZicfOUkd0_000014	geese honking
NwBREzh6M_I_000050	pulling heavy box
G4fTKotMoWI_000030	music box playing
5055BM1GUWc_000079	flute music
ZfSlWX1C8yY_000030	industrial pipe resonating
7ivVufYPEnA_000268	typewriter typing
TauSQlIbIME_000030	squeaky toy
Mw9Kg1um1pk_000050	slapping table
AdWWI5m-9u4_000342	banging on trash cans
A_oaLt-n4fQ_000220	sawing wood
5ott6Y1gZcY_000218	marching band playing
fc9x20wj8ss_000076	playing xylophone
nqsycWEgIio_000209	video game sounds
GMKY1SWCmIQ_000055	boat motor running
N2CdQ4bWCkE_000022	hornet buzzing
_OocUoF31oE_000059	typewriter typing
SUFOgc9Pkd8_000030	engine sputtering
5wC1sG4US3Y_000205	heartbeat
X0LgBnGmy1w_000150	train starting
HwaeZS9P6GI_000180	shoveling snow
ALtDtYnWFuo_000030	sawing wood
gZbqznxxrbE_000367	hurricane wind
m4emitvY_Dg_000178	rockslide
I1GC1yWdM_c_000030	squeaky hinge
HwWQUXnD0oo_000117	foghorn blowing
MQtUV_cFcm8_000020	woodpecker pecking
qW4kBJsudLI_000030	sawing wood
6V9JinlbpHw_000082	bird singing
r4BoQxrLtic_000030	wood creaking
Rg971GlT_Ro_000021	shuffling cards
DcU6AzN7imA_000210	metronome ticking
1ErGsKIlhAI_000051	synthesizer pad
mC0O0048pPw_000029	squeaky toy
t8BwqzzqcDs_000108	thunder clap
KLWutuuzmco_000012	squeezing rubber duck
Rnf7M43L6NI_000195	air raid siren
_NW6RuwbP1Q_000020	squeaky toy
6GjsjhAbXRo_000020	ambulance siren
tI5h94hKdVs_000005	giant robot walking
40s88hEcn5I_000170	spaceship taking off
yKKMhxuHcJ4_000041	electric shaver running
U3OC4jICMlI_000020	ambulance siren
EN_fOMt-IVE_000060	wind howling
9BGpWG8iqpQ_000000	engine sputtering
7wJc_LpV8E4_000012	pig squealing
QMc3zhoaU-Y_000057	smoke detector beeping
PaZ4aVEsPsE_000019	sawing wood
14tRPoQA4q0_000004	bubble wrap popping
hFkC9DzHoho_000189	cow mooing
Z5XoxwA2e4c_000150	loading a dishwasher
169a2JSphHA_000269	wood groaning
nCqe6N5e__0_000000	air raid siren
uCWzv5Ss-B0_000030	typing on keyboard
n-tBbgUkFxo_000021	hammering nails
7tMPoaU2oL4_000000	waterfall roaring
IiYSoGSDUY8_000030	tap dancing
M7NvD1WJQ7o_000070	angle grinder cutting metal
ZahBai58_Ec_000330	sawing wood
qNj8RLCaoL4_000446	raking leaves
6P6z2S6XLIs_000264	water rushing
TOEwQXeyNe8_000227	large door opening
Hjx-S-6U9k0_000000	train horn
HShbaC9ORSo_000410	heavy machine gun firing
74j6uEsqh4M_000120	brushing teeth
lAA0QneMahs_000038	car horn honking
2sKmbnOi5S0_000006	geiger counter clicking
R5dvHVDSXog_000048	air raid siren
mdrKLSXXZNc_000302	styrofoam rubbing
wGms6MZt-vU_000040	fire crackling
jejadhR_m9w_000030	typing on keyboard
01SaXyGY5SM_000030	door creaking
6vl7eSBL-ag_000090	hitting metal tank
Oc9azgD3RJ8_000030	squeaky toy
XBGpHaWOSH4_000301	bubble wrap popping
a23miUKGq6c_000003	knocking on door
K1PzpuR6CqY_000010	woman singing
fpCo9vXA3EM_000112	whale vocalization
Rhl5nDCU0u0_000060	typing on keyboard
JtiEjJram8k_000210	chain rattling
hyNm8rXY2-g_000104	dragging heavy object
E7m7feGvswI_000229	sucking through straw
J75Aju6BsT8_000010	whistle blowing
6jNme_qT8VU_000290	geiger counter clicking
9JAatGaveSc_000035	rusty hinge swinging
gh4oE_5g4YY_000439	squishing slime
0oTdsarJHA4_000220	sawing wood
Ysqh1uzqGrc_000000	music box
VAqgpoyD2jc_000030	typewriter clicking
_uswoJHYy14_000060	electric guitar wailing
ZqFhbOL1WPA_000230	whale singing
pnRvEfIkgSA_000013	robot beeping
2uHcWdkV4W4_000120	jet engine roaring
NpGTa9fRvUU_000030	leaf blower running
lO7WoIty5h8_000195	bee buzzing
WsG_Mg0VDn8_000025	pile driver operating
y7BjYF0OAv0_000237	giant saw cutting metal
Bho0lwcxn1g_000020	squeaky toy
pHhY5aGpjnc_000039	squeaky toy
UAlfXv5Aabc_000046	airplane cabin noise
hUcuXIvDN2E_000030	typewriter typing
d7Xf7brOPzw_000149	squeaky door opening
-0UuUoXQUoI_000107	sawing wood
UFcUTwPlFAU_000019	squeaky toy
DyC9UIPr8tY_000034	spraying aerosol
zgR4fR2nPvM_000139	earthquake rumbling
uWUAuCEknZ8_000067	sawing wood
E3XIdP8kxwg_000110	dropping wooden planks
HNNDBeHGlBc_000015	aerosol can spraying
ch4uegReLhc_000030	keyboard typing
2qAlWm3NES8_000034	typewriter typing
3O7CzEL0pXA_000496	pile driver hammering
n5SqYqXBMXQ_000005	bird singing
paCqw1LucVY_000005	chopping vegetables
bp-XBkdA4rM_000385	train on tracks
nLKEdmVu3FY_000040	air raid siren
O4XYhK_tQnk_000028	sawing wood
AznWFbIOSZw_000030	machine gun firing
Lyj48v3SEzs_000075	squeezing slime
YJGLI8Eurm4_000006	drone flying
0OH28bnOdEE_000058	motorboat engine
z6pCw302VWc_000098	truck reversing
d4riR8ZeH9k_000040	demolition sounds
WSuGM1DGvCM_000006	waterfall roaring
KpBPs6klq2U_000426	waterfall roaring
ioQdfK6Ae9k_000010	typewriter typing
n9PJa0BvCLc_000016	steam escaping
8dMtEVjgsHs_000003	tires screeching
OIYRNzlgN84_000200	airplane flying
YFmO4K_mdTo_000181	vacuum cleaner running
WclYLl_KlwA_000050	chopping wood
Nht8x-egV7Y_000015	squeaky toy
WsfNsX9qA20_000079	rattlesnake rattling
5C58IGwUCFY_000030	violin playing
l9L7_RaTw6I_000060	bird singing
m1GaYAKcH9g_000050	ufo hovering
AMvZ3ANXNW0_000320	crowd stomping
H1ynbvzW0js_000026	engine sputtering
emP2Sg9QEg4_000090	ghost wailing
DitJemO43co_000014	arcade game music
XGCQHUilvfQ_000030	fabric rustling
ks0EpvbEO7Y_000083	sprinkler spraying
QWxrKBmwNw0_000030	tap dancing
wOzgCyoi9l8_000006	air raid siren
xfSN6wDm41o_000290	flute playing
n88E2blrCiU_000185	air raid siren
3mtdpXbogzk_000180	waterfall roaring
AHIV0RMwnN8_000210	typing on keyboard
gMBz6lX9HNQ_000202	cicada droning
ECP7EJka6N8_000590	sawing wood
UWz5OIijWM4_000030	vacuum cleaner running
eA1dUOMkkvM_000000	squeezing rubber ducky
BsnjK6DypAg_000030	boat engine running
LEZFcGFwJlc_000030	knocking on door
_R9Ma9rjEWg_000030	sprinkler watering lawn
bqMgL5qmZ-k_000030	vacuum cleaner running
KuFurXDu4l8_000000	train horn blowing
Y7aU3aCEf5A_000030	geiger counter clicking
wTduj6YOVuU_000010	squeaky toy
FD1LeLl1xBA_000060	machine gun firing
a23miUKGq6c_000042	knocking on door
BAekfGvUtFM_000030	electric guitar feedback
91z1LeIpLbk_000053	foghorn blowing
KacYEZwBTY4_000050	hammering nails
W_-t9sBGOg4_000072	heavy footsteps
1PN-bfs2EhY_000030	radio playing
LMcCvGwYIS4_000022	car horn honking
g3kkGbxwSLQ_000030	geiger counter clicking
7OqOXtp8_tk_000030	playing a flute
6QvSd79Ocw8_000030	wet shoes squeaking
kQQrsmLvoCE_000120	ambulance siren
AgLNBaSMRBA_000000	geiger counter clicking
5qVc9y3TNnY_000030	tribal drumming
BGtTepVOst4_000252	squeaky toy
3FNTvu5iROw_000076	morse code
9uTzThSwQ80_000580	large metal gears grinding
91vBzCaNTQ0_000079	sawing wood
snR9TvRupjU_000000	car brakes squealing
4tHvsHkl8L0_000027	sandpaper rubbing
MMVkRbIJ8Ms_000000	waterfall roaring
ZoameGbMVt8_000110	heavy metal music
tPE0GmzqkRY_000030	keyboard typing
SDtPpEVplNY_000080	foghorn blowing
c_PsOVPaW4w_000001	rusty hinge creaking
Wdg90rCeA34_000508	tap dancing
20qZLse0acs_000030	opera singing
dHebN5DsE2g_000006	video game sound
ZS4Chf9yh8s_000020	squeaky toy
2VFVe0RCn7g_000010	typing on keyboard
nA1cZ1g8auk_000080	flute trilling
LkJeC5nr8Is_000022	engine sputtering
l8huGsnYzus_000023	stirring ice in a glass
46zbt7TQHRs_000000	party horn blowing
tptTsP3_G3w_000834	cell phone ringing
fFSnuSjcrzw_000039	air leaking
V4I4dNkN1xs_000064	flute playing
5fLzQegwHUg_000030	metronome ticking
bn1TUcXPHfA_000223	elephant trumpeting
ekxnklqMf8c_000048	bomb exploding
00wORCOKNHw_000014	playing drums
MXoUiFrXVak_000011	bee buzzing
R1dfaoCfy88_000003	sawing wood
x9gE-IPfg3M_000080	thunder clapping
16CvcIXIjzQ_000332	squeaky toy
CcR1jeBHtCk_000058	sprinkler spraying
KI9v2anRrw4_000048	playing video game
eIxOyj3LfJM_000007	air raid siren
PrAm5YVvXx8_000010	squeaky toy
7fft0a682rE_000000	shuffling deck of cards
WMZ3ZAMcE3s_000220	door squeaking
nhDAmqYHxdA_000417	popcorn popping
nTcGKRvqIbM_000003	geiger counter clicking
u-__x3dDLSs_000047	keyboard typing
raCIGB3B4mg_000271	chainsaw cutting
LaUs2LAnO1w_000123	sprinkler sound
IBq1BKfKfIk_000256	food sizzling
SZVguke6__M_000100	sawing metal
JrbVM5zjdug_000030	typing on keyboard
ZkNXSaL8GWQ_000003	jet engine roaring
10aF24rMeu0_000030	heart monitor beeping
89536Yebjvc_000110	popping bubble wrap
o3F3tUpmVaw_000030	smoke alarm
0mNvPaqfwUI_000220	horse galloping
kC34iOvwo40_000293	thunder rumbling
190Zx0wVrhQ_000003	air leaking
JYeBZqAjKG8_000120	car alarm beeping
e_ySE_yqUyg_000130	bee buzzing
jGOFaS079Rc_000081	saxophone playing
YlLC5aGq4Yw_000009	distant thunder
nEX4I5j6H-Y_000151	typing on keyboard
WEHe6W_D4lo_000041	knocking on door
83XmpVJP-YY_000001	squeaky toy
IixugYA0nKg_000135	train moving on tracks
2HZcxlRs-hg_000030	heartbeat monitor
ETJOLbXNiwA_000007	strong wind howling
ai3XR_nPrpI_000150	creaking door
b7fP0ON5qIU_000008	foghorn blowing
zZQXakb7WSM_000009	squeaky toy
ba6ArmDZjW4_000314	pressure washer spraying
_3kxB2-MfWI_000030	video game sounds
7LWqCLxcNXc_000019	typewriter typing
dq75lff004o_000001	siren wailing
0n-Z2AQCRnU_000385	squishing wet sponge
rf_2xYkZcM4_000030	starting lawnmower
8aYRcSu-9Y8_000012	starting a chainsaw
zAgJRZWBQI8_000050	flute playing
9zPrLhdmgpg_000031	money counting machine
YSsLH9_cisM_000236	foghorn blowing
LvpgSdHLuCY_000320	squeezing rubber duck
etmmUjsRNRs_000030	sawing wood
1_JeO9Pg1aQ_000020	ratchet wrench clicking
2ro_sQ7_vUM_000024	air escaping
dIIiaO12I5Q_000006	squeaky toy
6uMAVCznTbA_000480	sandblasting
6k54aEMkp-w_000115	tapping on glass bottles
EqFttu-PgP0_000030	bird singing
3KbSLoAAzy0_000069	sawing wood
MGlXtoSD6SA_000033	engine sputtering
o_kiCratdFg_000010	chainsaw starting
1kTMiyc5eXg_000163	smoke detector beeping
_CSKpoaeeAc_000014	machine gun firing
YlpOZqnLeEs_000125	heart monitor beeping
J66wMnYRl7s_000306	tattoo machine buzzing
d8bhrEHxJsA_000344	jet engine running
ATYQeoKUFeU_000039	slapping table
woWw2_6KmN0_000004	blowing a horn
Y612uIsQ9HM_000012	jet engine starting
63rqIYPHvlc_000030	geiger counter ticking
PyXQVNaAbHc_000030	engine sputtering
DpLi9YH5idY_000030	knocking on door
1zQtgRqPHZU_000024	drone flying
LBxiUTpsRxQ_000020	robot beeping
LvE-KeIoTC4_000085	avalanche rumbling
4k74Cvw2rLU_000160	rusty swing squeaking
So8G7UXguNA_000077	motorboat engine
uz-_ROIn0bM_000035	pressure washer spraying
Rp37k5_Eci0_000030	large engine turning over
yGeIkgt-Hr0_000019	steam whistle
0MU2SG5ME1E_000016	squeezing rubber toy
C46X66FU_Dw_000030	electric guitar solo
rpoClsGXZWA_000000	geiger counter clicking
4q9NPjOpWy8_000146	video game sounds
D1VQAb8CfWM_000008	aerosol can spraying
JIemsK_0lXc_000364	heartbeat
SAFlijpaj0Q_000024	machine gun firing
HCmwbTIHIcw_000002	spraying aerosol can
kx_G2a2hL6U_000153	squeezing rubber toy
YGv1xUgz2pY_000045	artillery fire
64E7E2yd7cQ_000030	violin playing
Slcg717UTrM_000004	engine idling
63xbVEyvD24_000030	flute music
y8Yv4pnO7qc_000030	opera singing
J1SB5arXFf4_000006	spraying aerosol
B22gKoTyOfM_000030	synthesizer wailing
KDgNhw175fM_000089	machine gun firing
ov4fdnGwzWU_000520	ambulance siren
TSpGd9p17n0_000202	steam whistle blowing
mEL68q2FRBo_000100	air raid siren
G3Ze1ntr30g_000440	toy flute squeaking
ljjWDXhYU9A_000018	bee buzzing
0welW-8hB1c_000071	video game sounds
P1LygmOqewM_000157	machine gun firing
XMATVI0hyR4_000093	synthesizer playing
sAMjMyCdGOc_000030	clothes dryer tumbling
0HXYdGGKV2k_000030	typing on typewriter
XVqQKMMGoUs_000061	squeaky toy
9QwaP-cvdeU_000360	camera shutter clicking
JurvV_uIqjA_000026	popping bubble wrap
qazCqvKglIs_000203	machine gun firing
F-p8xsDSjnw_000030	motorboat engine starting
HN4KMLVaT74_000061	squeaky toy
U2Ek06LbrYs_000030	squeaky toy
Ydz4uQX5_ow_000023	rushing water
mZ_z2lorJeY_000070	radio tuning
HOm3GkVl8D8_000040	styrofoam rubbing
xvuvBU9es1Y_000516	playing with slime
qfCsJyj-gJo_000024	machine gun fire
OTBujHqhKhI_000000	water sprinkler
Ju4r0QU0Qg0_000018	distant thunder rumbling
unZVgi2s9w8_000015	electric shaver buzzing
ecrdsx4xuiY_000001	foghorn sounding
Abezh6k-jOM_000030	someone hammering a nail
jWqqtybjzXE_000030	tap dancing
lJSwhBfEdyA_000079	foghorn
K7CQ6G0ILFQ_000061	music box playing
YqvKDLbboxE_000027	squeaky door hinge
2YW7WBtqzzQ_000000	chainsaw idling
YzUXMKt3nF4_000026	chainsaw running
Ytblri7hn-0_000031	water draining
dm5DJNfGJTs_000032	train on tracks
OqUYjRzUis4_000120	elephant trumpeting
0yxJzCQW5zI_000030	paper rustling
ol8ZVX3qLQY_000106	strong wind blowing
4JTxc-TKxPo_000092	walking on gravel
n3rUVrPeFAQ_000135	foghorn
7-z44NWB-84_000107	opera singing
2EYGJpU7juM_000130	hammering on metal
DDoJMpe85o0_000386	winding a watch
v-J-jzNonoY_000040	massager operating
IUgHJv3LBns_000089	walking on gravel
WMXkrLwPVCU_000098	engine sputtering
VSxoWInFsIA_000030	spray can spraying
OrZNGml0csQ_000022	thunder rumbling
DtUw0XOALfk_000064	horse galloping on pavement
0Wxl_LzqguI_000288	water flowing
mMqRFspSg10_000184	stepping in mud
N4JQ0uzRjpA_000274	squeaky door
uhmXridEbTs_000494	machine gun firing
CSEWnDLoCNA_000021	spraying aerosol can
Iy47-2ecO1g_000250	knocking on door
q1gQRZ3Hi1I_000030	jet engine roaring
L3wNweyCqdY_000394	whistle blowing
Qsd19T8rN_8_000190	blowing a bottle
nMUUYby3ZQQ_000064	avalanche rumbling
L6QtigLJD_4_000030	popping popcorn
EWWyukVobq8_000009	squeaky toy squeaking
iM93yND9Ghw_000010	waterfall roaring
BMgYWTTJv3s_000240	woman singing
5g20l907PQM_000028	chopping vegetables
9PEyCM-BrG4_000024	wasp buzzing
2YJpjSldLtg_000495	leaf blower running
Fz-dxPOWP58_000038	rusty hinge squeaking
zNydHH-46z0_000043	woman singing
ggjbkDEZKXQ_000090	tapping on glass
X7RMG1-Srp8_000087	hammering nails
vS5cYNOFeBs_000036	typing on keyboard
sQNdEhz_yNg_000110	fireworks display
WgXR9P0vl30_000011	rusty hinge creaking
6Bh50bxvod4_000070	heavy rain pouring
3vpG1PgFF34_000030	geiger counter clicking
qEJ_jxZzt7k_000030	typing on keyboard
t_nChjR23qA_000031	diesel engine
9XuTWG0Svls_000041	typewriter typing
qShzBJddv_s_000027	wet shoes squeaking
qV_QfHwVCVo_000016	foghorn blowing
jVbT8XQkJx8_000079	bird singing
1xS-iGBR2b8_000014	sawing wood
qXedsy6pIEg_000002	scratching a record
EnXFqxbu-w0_000150	stream running
d1VB1vA-UsI_000220	vacuum cleaner running
6HQqly6duac_000199	rattlesnake rattling
dfwr8wgZU8M_000040	jet flying by
jbffNajOX7M_000019	sawing wood
zey5f-NjbtE_000002	squeezing rubber duck
H-bTMbePj0A_000121	playing glass harp
VgwsGjRk61M_000020	factory machine running
yIx3ml9_nsQ_000060	spray can hissing
2VptepDtAZ4_000071	squeezing rubber toy
_4GHOB8H3FQ_000225	starting a lawnmower
TDORLm3QYyA_000003	electrical transformer exploding
2rciuzaEEWo_000025	chainsaw starting
nhAiQyirHe0_000127	squeaky toy
