id	label
Ng1LL3S02kI_000048	squeaky toy squeaking
VaqR7OOMHSM_000033	goose hissing
1TJrceFMGrU_000114	bulldozer running
GeUJHkgzFSE_000012	child babbling
1MaEJRh2oGY_000089	bird chirping
QMc3zhoaU-Y_000057	bird chirping
kXAfPnwvchE_000111	playing bongos
CDABuTQLNe8_000140	sliding door opening
E6tdua70y5E_000316	pig eating
WFJ96PH4rvo_000020	wolf howling
jH6-RU2or84_000040	shower running
LvE-KeIoTC4_000085	bulldozer operating
s-5NrplJjlg_000383	jet flying
CA5iF0mpXFE_000030	playing accordion
K8On7nUJuP8_000030	kitten meowing
_-ZSRcrbRGI_000140	roller coaster running
ZEP87KTkyNM_000277	driving jetski
UZidCXq6gmw_000006	blender blending
I-bNKpYykUY_001034	cow chewing
HIT2YWOALto_000002	lion roaring
IXTJfi5PUdk_000000	cricket chirping
9SZC5O-gwAI_000263	wolf howling
IEjaZmXmm4c_000020	alarm clock ringing
H6RE7PjUrjI_000015	playing synthesizer
D1eDJb5FMw0_000065	bear growling
t-yy7v7P0IE_000100	playing electric guitar
kl2E2erlkRg_000050	person whistling
no6AAqgGIv8_000150	bat wings flapping
CxSALNdzjKs_000096	jet engine roaring
xQTPEQDb0Gg_000030	driving go-kart
KxLMzuKzpOM_000571	pig eating
J2nDnAerah0_000030	airplane engine
Wb1u17uxbYU_000304	wolves howling
rjGjz5DolWA_000030	seal barking
FatuEXsaQ20_000030	hair dryer
8OukwZl_vsg_000030	lawn mower starting
sWXpzTZWNAI_000030	monkey chattering
6dFdcTWdues_000400	playing synthesizer
5A0sMC5olxI_000380	playing guitar
KqsNyXIEIwg_000030	race car accelerating
NaGTvAwqJVc_000080	heavy truck driving
6ayVxYbKBe0_000030	playing electric guitar
LBXYlTnm0Fw_000054	grinder grinding
H3XoJGQoMJI_000040	person laughing
1xS-iGBR2b8_000014	man groaning
JErx-AImWqk_000000	sea lion barking
QBj5dyzsJkY_000007	smoke detector beeping
2rciuzaEEWo_000025	person yelling
sAL3qAUtF20_000101	horse trotting
DtUw0XOALfk_000064	beatboxing
oCVRgGxkKo4_000090	kitten meowing
EUy-RsUXJ00_000030	pigeon cooing
hsch-EsQFlU_000021	cat yowling
z7q3Ym9hxlA_000108	steamboat whistling
1D6UsaTflJ8_000060	bat wings flapping
_4rolMIFkgQ_000030	lion roaring
VkABXTeQSKk_000099	orchestra playing
q2ATPV_el44_000080	playing electric guitar
gfFpHArBxQU_000030	playing piano
Mqlg9NYMidw_000011	vacuum cleaner noise
AcHARmL5j-g_000004	mouse squeaking
LaUs2LAnO1w_000123	rattlesnake rattling
sS4SfCOFWxw_000030	pig grunting
iM93yND9Ghw_000010	race car passing
bsi2kUrwjf8_000030	playing harp
076qdKSC8nU_000030	synthesizer playing
46zbt7TQHRs_000000	peacock calling
HOqx0IZGgBk_000286	referee whistling
OIYRNzlgN84_000200	jet ski running
w-5phSpjv8E_000018	crowd roaring
5NQBuAOle3E_000008	mouse squeaking
NGvamh45l6k_000022	bird chirping
BBfh0v1KH2Y_000030	playing piano
IevRzGh8uMs_000134	ship horn sounding
TW_dVmqr9ac_000107	burglar alarm sounding
eskqejEOXyU_000045	car tires screeching
5QeFh-ZAf8E_000380	jet engine roaring
AgLNBaSMRBA_000000	mouse squeaking
0bBJkY4_zs8_000033	whale singing
dvUScIfbsOY_000051	bull roaring
hzSgd10rtQ0_000120	sliding door
Pvsrn7bxz9Y_000024	baby bird chirping
l70yarlcd-I_000029	ambulance siren
HVSrOlC3270_000045	wolf howling
RHYNFIUe7H8_000001	finch chirping
c3OHPJY7nhA_000022	cat hissing
STdAr1JNXIU_000190	large fan blowing
tf7iVpC0nrU_000337	pig eating
9OcAwC8y-eQ_000030	forklift beeping
0UF1FHDPM1A_000030	hyena laughing
HOTIBJemUB8_000087	playing congas
IwqNzs5BSvs_000046	dog barking
JlmUCZKjkuY_000244	playing cello
amEW4O2Z350_000035	playing xylophone
NXeVBvS5cxQ_000030	using a typewriter
7fft0a682rE_000000	bat wings flapping
uCWzv5Ss-B0_000030	playing piano
Rp37k5_Eci0_000030	bear growling
aUG81LArlcM_000049	squirrel chattering
wPfv8ifzzyg_000030	leaf blowing
f-22ZuQyAJ4_000119	frog croaking
frCqvzJkCUQ_000053	playing maracas
LyravGP_Li8_000264	hair clippers buzzing
Okx87oCJg5g_000250	male singing
PeWX2XHqnTw_000043	playing cello
CAbXVOWLYps_000030	wolf howling
5uUROIui4Z0_000002	music box playing
We4ilLBQBrc_000001	crow cawing
7u3_Unnj0ZU_000075	donkey braying
r1am09HyMkA_000040	cattle mooing
oEDGxlhyhp4_000043	steamship horn
haEhBq0E5Eo_000119	electric drill drilling
Y3Iu9Xq-TaU_000453	pig eating
ddtqWAxjBI8_000049	wolf howling
nLKEdmVu3FY_000040	choir singing
IRYPJTybCu8_000130	cricket chirping
sI2qIWCfEJ8_000025	bird chirping
VpuNCFDYgnA_000070	playing trumpet
6uB3h15H90k_000102	industrial fan running
nqd6uO6hDSo_000030	wolf howling
0PHUQku2P5I_000050	children singing
_-_5kbw2Mcw_000000	dog barking
e2yjPsXo4_M_000016	dog barking
EtoEpxSMfSc_000090	playing organ
00z0M1DJyAw_000090	chicken clucking
ULZ6auGvLAw_000311	sharpening scissors
_Zh3mvd4Ci8_000050	cartoon character speaking
9JBG-Wi1gUQ_000030	river flowing
f9sagpKa8Zo_000040	playing clarinet
wfRWvI16wxw_000047	bears growling
2T8OhRXZDTs_000030	playing harp
wiOUhsE48-g_000461	cricket chirping
9J8sce4390s_000106	playing guiro
Q1CMSV81_ws_000030	smoke alarm beeping
BNfeHeas6hA_000076	bear growling
Cqb1zyyTiHw_000000	hair dryer running
w_z9oSn-eIM_000280	playing harp
WJIcGFOnRXs_000040	person screaming
BUGx2e7OgFE_000030	playing accordion
6LhWo-WzgLU_000034	pinball machine sounds
A9LkQyImgNI_000030	playing violin
IZtiMmPN0Xc_000000	playing guitar
7VMWi8xm0NM_000020	coyote howling
u0Ys0J4rvFQ_000023	monkey screaming
h8-Z6EtIYQA_000030	river flowing
D1VQAb8CfWM_000008	snake hissing
0sT6vnChbrc_000000	dog growling
W1imZelV1h4_000017	rooster crowing
_1TjLs6_Geo_000013	playing xylophone
B3bZSOpO9lM_000018	garage door opening
hSAgDYarzOs_000060	drone flying
N4JQ0uzRjpA_000274	playing violin
O-UIOSuqzWA_000001	person hammering
n88E2blrCiU_000185	chainsaw cutting
9cYVBOJmXIw_000030	woman speaking
Jv6rpwJ7bgc_000030	playing saxophone
O67-3jP1DUs_000443	pinball machine playing
Y8b7Thr-UyQ_000040	person scratching
09NfjFeq2cs_000078	rooster crowing
WvquSD2PcCE_000030	driving trucks
yXeKrbtMz2M_000010	woman speaking
nfitcQXx-Y0_000020	dog barking
qIKzxOrcrhE_000016	monkey chattering
NE_DQerjrVU_000020	playing accordion
DPdAsDw3chc_000030	ambulance siren
JLzD44Im1Ec_000030	jet engine roaring
L3FlG2uJgY8_000250	playing harp
U2Ek06LbrYs_000030	dog barking
fB_tldbRb28_000220	staple gun firing
DmJL3kSguyw_000023	hawk screeching
RczMLTHyBKE_000250	ship horn
UWz5OIijWM4_000030	driving car
Cpwy_3wUjSc_000330	woman singing
lA3KGYqG5rQ_000484	lion roaring
Wqv0fvaXGM4_000052	stomping on fruit
UrluLxHLwQM_000110	shower running
5lyszxMsT20_000110	playing guitar
u7iDdlWkmAk_000023	playing maracas
16CvcIXIjzQ_000332	guinea pig squeaking
3RfBwL7tXuk_000188	fire crackling
D05-MrPXqjw_000030	ambulance siren
lBftiRlNTYI_000363	toy robot speaking
KpBPs6klq2U_000426	bulldozer pushing
hs4z6xnkvbQ_000030	monkey chattering
6uMAVCznTbA_000480	vacuum cleaner running
fou66e3D0VM_000013	goat moaning
SqEWh1M2SIc_000030	music box playing
dWM_a65_MrQ_000054	robots playing table tennis
Dm8tMkoPiX0_000090	playing bongos
LPjblqE3xHk_000218	cat meowing
XTFD-XHCo2Q_000000	chick chirping
KTHsyIQI2L0_000200	lion roaring
THgnXOLqpTg_000365	stirring autumn leaves
mEuLwjBPLxk_000048	playing bongo drums
3mCWARDySc8_000059	playing cello
E7m7feGvswI_000229	pig slurping
EiOtCVfF83c_000001	jet engine roaring
ai3XR_nPrpI_000101	playing violin
KVuoi20iigU_000280	machine gun firing
4wozMD0enDU_000000	baby crying
M61BBJpvvx8_000030	typewriter typing
ep5lN_jtf8o_000062	leaf blower running
KQGJCKwsFbA_000157	scissors cutting
Pyt8O3N6-wk_000110	cat fighting
U9oonzVSTtY_000056	monkey chattering
KUrZc88Ma3g_000010	playing accordion
VPM383zJz68_000030	tanks rolling
cUzDGcBVrlE_000030	playing electric piano
P1LygmOqewM_000157	playing bongos
tjKzkajbKc0_000030	ambulance siren
31O2j4aAgYU_000030	playing banjo
xAmYnybedFw_000117	cicada buzzing
bkCqeOhqCFU_000000	rooster crowing
fQRh2QW5RX8_000030	owl hooting
1p3NSKpuJDs_000144	woman singing
nqsycWEgIio_000209	person whistling
ioQdfK6Ae9k_000010	playing bongos
IMOQv1QHxSQ_000041	bird chattering
MKXeCiPtZwo_000280	woman singing
0G50t4FlbIA_000060	monkeys screeching
ortMPr9w06U_000021	person laughing
CjuYza6dsvs_000030	frog croaking
40s88hEcn5I_000170	jet engine taking off
Ns9Zf0DrFlk_000212	baby crying
_WJFzZwYgoQ_000000	dog howling
ecrdsx4xuiY_000001	bull bellowing
UCgErb1ImPY_000031	chainsaw running
XGCQHUilvfQ_000030	man whispering
ZSqKAFe326w_000063	dragon roaring
ZT3jQW3tvt0_000015	person whistling
FayXchyGICg_000027	cattle mooing
AOwwp601QZw_000130	vacuum cleaner running
eo4MuYGCoGI_000089	playing vibraphone
5j-4OJ7XpDM_000222	cricket chirping
6k54aEMkp-w_000115	playing xylophone
kVuG_F3qCuY_000176	playing synthesizer
CZgx_6XaEkg_000030	chainsaw running
ff7CHJ9kvnk_000003	playing bongos
M9r2bFnSN1w_000433	robot arm welding
qShzBJddv_s_000027	mouse squeaking
paCqw1LucVY_000005	snake rattling
JBbLvj_lHRI_000089	mouse squeaking
tiMD7FdhbPo_000050	playing saxophone
WeAejlzuFMQ_000460	playing synthesizer
MHykFW1zgoA_000121	turbine spinning
qY0tqG5jmfs_000043	mouse squeaking
ljUu7ZnlKZA_000031	owl hooting
AcJXSEfGGcI_000030	airplane engine
KqF-WZRVs-w_000070	crowd cheering
j9Z63H5hvrQ_000010	train braking
E4oNVFYPj8Y_000300	camera shutter clicking
1U8Y6VifI-M_000050	elephant sneezing
j5_x1BgTo1Y_000437	dog chewing bone
gA4PlwSKj8A_000039	monster roaring
rFwJ2L-geWw_000030	playing castanets
RdhHK4SbzTo_000030	playing acoustic guitar
QBk4A5qgzNc_000200	horse eating apple
P-NCCepeHdI_000125	hair clippers buzzing
7tMPoaU2oL4_000000	stadium crowd roaring
WBYa_u20cVo_000000	train braking
5uOe6-ISwyw_000240	waterfall roaring
0jy-sVREk4o_000030	person running
NvN2PoU3Pzs_000678	pig eating
bVR288WbDXc_000030	jet flying by
t_nChjR23qA_000109	tiger growling
fakJJOOLBhw_000083	wolf howling
5FEZg17q5hA_000260	sleigh bells jingling
u0VZUjxb4p8_000157	drum machine playing
TZGKriaJKAY_000163	sharpening scissors
6P6z2S6XLIs_000264	rocket launching
qXedsy6pIEg_000002	cricket chirping
ZvOrojEQueY_000101	raccoon chittering
WsfNsX9qA20_000079	shaking cabasa
kxTwZeZxuvo_000036	electric shaver running
Aq58qBpVkv8_000160	dog scratching
y0d6Crj5U8g_000069	driving motorcycle
UzUTFdlYT68_000055	monkey calling
HoO07sydAZI_000030	insects chirping
5fLzQegwHUg_000030	smoke detector beeping
02UvvE1oA1I_000030	sheep baaing
OrZNGml0csQ_000022	airplane engine starting
OGyMalgBFxY_000001	bears growling
7UoFNdp0UYg_000020	gun firing
gLSoyIcevss_000030	playing cello
eJwNvNpCMN4_000030	vacuum cleaner running
kTizt7af0PE_000020	playing bongo drums
XA6RBioito4_000067	dog barking
qK24rhShDUI_000098	chimpanzee screaming
SA18ixsI9fI_000044	music box playing
VcLXzvRjTXg_000017	steam pipe hissing
e42ylHtkQ5M_000030	typing on keyboard
YBd5lEnpT_8_000000	truck engine idling
m4Dj_vTsAt0_000022	cat scratching
7wJc_LpV8E4_000012	fox screaming
MbPDtTzoOj4_000040	playing piano
a6LS3EVuut4_000083	excavator digging
qUnSjSA4kK0_000526	dog eating kibble
g3kkGbxwSLQ_000030	typewriter typing
SdeVFx40BKQ_000090	playing acoustic guitar
aajx_w7vgjA_000003	dog growling
MVLEz28ZdFU_000010	dog barking
ruK8QzIWrSY_000080	mouse squeaking
3NvKtRbbOYU_000310	chainsaw revving
L7wH_Co3RXY_000004	tap dancing
AAyqgdDOUYA_000020	ambulance siren
2EYGJpU7juM_000130	giant stomping
jwZHGy2SI88_000215	driving atv
cOgNXgF21u4_000030	playing piano
edObQJBoSPU_000060	propeller plane
HwWQUXnD0oo_000117	playing trumpet
9FoazVf3CVg_000030	chick peeping
n3t92d8Xgp8_000020	typing on computer keyboard
EC7ZXHrHhvE_000057	guinea pig squeaking
V1M3HiUz0ZQ_000070	rollerblading
IkUsSY47oBk_000020	monkey chattering
2Jpg_KvJWL0_000030	smoke alarm beeping
AA0N8XMqx9s_000030	person swimming
XXkTYV7NqIA_000275	monster roaring
MT0ujxJyAvs_000108	vacuum cleaner running
AYhduTuI_zM_000102	playing clarinet
QxOuHDxJw_o_000005	cicada buzzing
vVItJE6Djsk_000054	kettle whistling
JIVlpGCaiTs_000030	playing singing bowl
6jirqq-c7E0_000290	playing trumpet
2ro_sQ7_vUM_000024	snake hissing
l3abwXzDR1g_000030	playing accordion
9q3JJ7Fhvbs_000070	playing piano
oLYZ4FyktN0_000040	kitten mewing
Ya5GiXz1gbA_000019	bell tree ringing
Ta3F2prvIZY_000091	arcade game
BrjXD7rdihs_000497	drum machine playing
eJSpibgl0-c_000030	jet ski accelerating
F9Z4BYM8ttI_000395	electric motor whirring
TstsLM4IUV8_000128	woman singing
O9KZqw2dyXM_000024	bear growling
XS-3djsJWTA_000360	playing piano
_mB-DrTf79o_000130	trimming hedge
MrHp70quN94_000030	truck accelerating
GBLKj2d0iC4_000030	woman singing
UX7R8WWJLoI_000160	playing guitar
sUktuuWltHc_000010	man braying
RCfTxRhPoNE_000071	chick chirping
20qZLse0acs_000030	wolf howling
MMCrV1ia670_000030	bird chirping
B-1QW7g81gA_000030	playing banjo
AznWFbIOSZw_000030	jackhammer drilling
aALMH6QHOVg_000017	monkey chattering
loKkvegkPJ8_000030	children whispering
EnXFqxbu-w0_000150	monkeys chattering
tOTQJaRkmaY_000381	playing bongos
DpdjtEEqTIQ_000003	playing congas
BIFzpJ9D6-w_000063	dog eating kibble
2ffgd7k0vI8_000040	firecracker exploding
829gGkJX9dM_000109	bear growling
tRYgfHwu-_U_000019	cicada buzzing
VjR_I34Vczk_000010	playing violin
7LsexUAG4ps_000032	ambulance siren
Rj0cmUyZfR4_000030	bird chirping
Qdr2xmK84Jo_000030	chickens clucking
6wRJg4fbELE_000196	lion roaring
hdebdzPVZdQ_000101	gorilla chest beating
98DR68euGmo_000079	chickens clucking
dm5DJNfGJTs_000032	gorilla chest-beating
QaKdsbkkmUc_000288	hair clipper buzzing
5__UnpOFMZo_000005	fire alarm sounding
XdNW5tS4u3w_000014	shaking maracas
Dm8tMkoPiX0_000135	playing bongos
6e8U65rgekA_000046	soldiers chanting
tm0Em1IlvsA_000318	horse eating apple
4LnCvnu9QOo_000010	dog hiccuping
a1THgU6-Wj0_000440	bulldozer pushing
L3a132_uApg_000090	roller coaster running
yInXc5FJNyc_000129	subway wheels squealing
okS_ICEUKE8_000002	playing tuba
nlYlNF30bVg_000030	goat screaming
cocA3THl4S0_000040	cat yowling
CUt0oGFuxL8_000053	machine gun firing
6Cnvft_h2M0_000055	pinball machine
EF_X0Ri1S3U_000030	playing ukulele
aFKTFN8p-pw_000053	playing trumpet
MNEuyIAtj3U_000172	lion roaring
Vx3kxcFd5GU_000022	monkey chattering
KwoVfQeJmiE_000073	sharpening axe
EtcoN3RhRZg_000127	playing washboard
WgXR9P0vl30_000011	donkey braying
mOPJRy2Nv_o_000134	bulldozer pushing
WAUn8kFhvZw_000000	monkey calling
G--718JDmAQ_000000	eagle screeching
6ty4Rhu7Y5Q_000014	kookaburra calling
4q4ejLxTo8I_000010	playing accordion
3DK5YAQAVlI_000080	horse snorting
TB3VhNczX88_000010	dog barking
RYO6ukdw9PM_000085	baby crying
gZ4u6eUJxV4_000371	hair clipper
ypOiMHz2Lz0_000000	hair dryer running
RasfE1VmcKM_000172	guinea pig wheeking
hwdxp1xG-jQ_000077	playing violin
UNJswfXKJ3s_000030	playing marimba
7fLnFGd79-s_000056	bird chirping
ZahBai58_Ec_000330	playing bagpipes
JEWRZmHMQkY_000166	cricket chirping
JA4NSoCs-Q0_000408	microwave oven beeping
90q-9qr7-Qg_000075	bird chirping
xfSN6wDm41o_000290	woman singing
B7WXCogPmmg_000135	tap dancing
nfitcQXx-Y0_000058	siren wailing
8YaDsXWhDTA_000496	playing saxophone
Zoq9CxiFhDA_000025	playing bongos
ObV0Fz5rJHQ_000008	monkey calling
Ce2fbtvF_TI_000136	playing xylophone
KjGMB5wI-YE_000000	river flowing
6HuIs2xW5kI_000104	puppy yapping
AQ3TnlK8dS8_000584	machine riveting
oPzAaB7LoqU_000030	kitten meowing
FzzboZDObbs_000041	lawnmower starting
4vzHgTC_16s_000010	bear growling
D7iyQCgox0g_000017	chickadee chirping
QBMDnMRwQCc_000070	propeller plane flying
7-Ly3ICovLE_000030	dog scrambling
o3F3tUpmVaw_000030	ambulance siren
DqQT03hOLA4_000240	cauldron bubbling
R0NOe1JIC1U_000056	crowd cheering
XUlxqSC9j9s_000007	glockenspiel playing
0CEsVHHkwww_000030	driving jet ski
dQv6_xbhRss_000110	cd skipping
fFSnuSjcrzw_000039	snake hissing
y7mhiv2Ltc4_000070	car brakes screeching
ggb93ZYIeaA_000082	canary chirping
WgllfeO855E_000147	playing bongos
Daqv2F6SEmQ_000030	ambulance siren
NYKrP5HnEC8_000030	playing singing bowl
r8EDAvs9gLg_000027	whale calling
I-DxUDHO_5Q_000275	man singing
e5aCQbqUY9I_000000	rooster crowing
IwqNzs5BSvs_000035	dog yelping
awn0pAyJJYk_000030	pig grunting
YjOOi6WAjtI_000023	lion roaring
u2Nl7-qnStw_000026	bull bellowing
ZHIwj6hmd4A_000000	guinea pig squeaking
QTbtvbzBs00_000038	playing cello
d-1th_S4J0U_000000	kookaburra calling
yGeIkgt-Hr0_000019	playing saxophone
VHoOg4twnO0_000060	laser gun shooting
BNxowL6utbQ_000030	playing guitar
DZ2idjIBgKk_000030	bear growling
UltPy7eml7I_000012	cricket chirping
wfRWvI16wxw_000086	bear growling
_gG0KNGD47M_000030	forklift beeping
AGA3hiGZJCo_000000	airplane engine
aHx50zHbHbE_000013	playing cello
FMLhPfYb-oY_000030	bear roaring
3GtvLj8K1F4_000140	playing accordion
pX0Jhk6e2Uw_000030	playing violin
19r6_MQei4M_000119	bear roaring
0NQXsEwBqAk_000136	bulldozer operating
tRsClUJDxCQ_000029	playing trumpet
IlZZUe9pIcI_000214	garage door opening
RMX2aviLZdo_000070	jackhammer drilling
tyjP12Yob3I_000044	cow lowing
sg_uyXvNPAw_000047	sparrow chirping
Mr--N4d6lIM_000323	woman speaking
Qzld9zDqrHI_000079	carpenter hammering
aZNrJFxR9HU_000013	snake hissing
OkMPd5IwM-w_000012	frog croaking
DeiK0fdPv8Y_000008	cattle mooing
lkLg1kI06UM_000406	arcade game
7QpwDHOfZeg_000350	playing synthesizer
ljjWDXhYU9A_000018	hair clipper running
k0Z95PrMVOI_000064	person whistling
LjxhswBV1UA_000020	playing guitar
5AdvAAdZ8Xs_000570	playing piano
ACWNRYsyMGk_000030	metronome ticking
KDE80kI1Kf0_000040	pigeon cooing
lKkW2wWkSJE_000111	car crashing
NcllrpzRk38_000041	sparrow chirping
DoT_HlcSeck_000030	playing synthesizer
raCIGB3B4mg_000271	driving jet ski
ro_xNfE2_8Q_000219	baby babbling
XAgppw__ZD4_000064	playing bongos
DYdalOQnx1Y_000030	driving trucks
BYBRY2mupcc_000030	dot matrix printer printing
A4P0IgZQf90_000136	pig slurping
HwGK5RvNOFI_000030	typing on typewriter
_CSKpoaeeAc_000014	fire alarm ringing
JIMJ7ewIoPA_000030	playing accordion
2M0i--pR-To_000037	playing conga
pp4xXyiezA8_000020	puppy whining
8CrTpWNBiTo_000120	cat meowing
_qL20ImF8bE_000014	monkey chattering
GXuqtCdONDs_000091	foghorn blowing
U7vFb50UjgY_000040	dog scratching door
lpoMqe5RO_A_000002	dog growling
3oaky81Equ8_000045	chainsaw idling
UrUJ9tUJynA_000030	woman singing
iyroRIRrXUw_000090	typing on typewriter
NJo3COkwasM_000017	music box
8zIpoSKNOgA_000018	squirrel chattering
NUEfNw3Mdsw_000249	truck engine idling
rM0mOUPtSpU_000060	dog barking
J65y3xLtzhY_000016	fire alarm ringing
jXSblZUHZ-8_000017	baby crying
miT69L7G9iA_000140	birds chirping
1_xoCNmTn3Y_000012	wolf howling
zJ2HcF4fRlY_000038	bulldozer pushing
-r2-9oyIzkQ_000030	female singing
4GclkzsR830_000030	airplane passing by
iUtE4nRvBsM_000040	dog coughing
Swien0oGl7o_000090	playing guitar
I1GC1yWdM_c_000030	baby crying
FgzVC4jxtxg_000100	playing saxophone
AZfD5KrH5d8_000030	playing piano
HrEUzoS9ErQ_000000	dog barking
5faEEBTatTg_000004	person whistling
IMjpwQHZaWo_000033	computer fan running
KuFurXDu4l8_000000	crowd cheering
3g3cr1rw3HU_000105	kettle whistling
OzMAwy8qSEo_000030	kitten meowing
raCETItMU_g_000299	playing tuba
3GtKbvwaycY_000037	playing cello
MX5ei7dDgPc_000137	baby cooing
EW3ZkpsGNBA_000001	rainstick shaking
60AkV1YbZlU_000006	burglar alarm beeping
8q8JrJNAa-Q_000030	jet plane taking off
ID9p52w2ah4_000079	playing violin
YIN5D9ffrtE_000031	dog yelping
h0vsyCyimhY_000155	dog eating kibble
M0Iwz8p-3XU_000030	typing on mechanical keyboard
T6cqaSkv9MQ_000084	cricket chirping
Ayr3X0IMj04_000000	driving trucks
5hFnrhyWv3c_000027	chainsaw running
63xbVEyvD24_000030	woman singing
h6zc38gOkA4_000130	playing saxophone
Ni_RNKhQ47k_000118	kookaburra laughing
Hjyl1n_1muU_000006	baby crying
SkQb0gnQg6s_000218	cat meowing
KlTTpDOhFUg_000063	jet engine roaring
zgR4fR2nPvM_000139	truck idling
qW4kBJsudLI_000030	playing mandolin
Wr44Q8MQHL0_000030	drone flying
fnj0Bhpamqo_000115	crushing plastic bottle
RuCO6UGsRHI_000313	chick chirping
_snV8otOVmg_000293	person stepping on mud
AKxm4V3OylU_000030	bears growling
HN4KMLVaT74_000061	hawk screeching
RxhbTLS3rNo_000002	bear growling
GMKY1SWCmIQ_000055	vacuum cleaner running
eGzcSSGZzqM_000000	nail gun shooting
k3AYfr6PIgs_000019	bear growling
NIuu97_y33A_000030	playing acoustic guitar
JebRsHS1xic_000144	playing saxophone
oqOyiPlZVDw_000020	monkey screaming
hizN7823a6c_000030	typing on keyboard
v44s14ocMV4_000033	playing clarinet
cpxofMBzU8g_000181	sparrow chirping
pOvO5y-p550_000170	pig grunting
1n6JyJt4kJ4_000018	ship horn
Bo3Mvu8I81g_000458	playing clarinet
Fz-dxPOWP58_000038	kitten mewing
cfi_mCKjbyw_000040	hyena laughing
IHg3nrJZQ1I_000100	chainsaw starting
QTT0Cc70d5k_000048	playing banjo
UMidlzROhC0_000082	hair dryer running
52GtuAAT-94_000042	cricket chirping
pc-FTQNfxx0_000266	vinyl record scratching
3O7CzEL0pXA_000421	soldiers marching
Y3Iu9Xq-TaU_000505	pig eating
SAFlijpaj0Q_000024	horse trotting
FrnRa5sseEM_000104	typewriter typing
LIU7EYJEbYQ_000010	driving trucks
HQ8eR2lvjSE_000030	car revving
p-C-Nal08lU_000030	propeller plane flying
K_GkTGJxTSk_000019	turkey gobbling
wFmekjmLAp4_000030	snake hissing
5KeG0Q_mzgg_000300	playing piano
MEUcv-QM0cQ_000030	ambulance siren
muQm_S77_E0_000070	person gargling
9XHRHFTY0iU_000409	crowd chanting
DWLJMnVOT20_000083	pouring cereal
OAyewg0sAeY_000000	cat hissing
I2S72eajLzw_000030	orchestra playing
SaUx9CZGCzU_000039	baby babbling
CHxOPxrzSfQ_000214	person whistling
bE2g05K-B94_000049	lion roaring
aNmPy_PCO1I_000080	camel groaning
MMVkRbIJ8Ms_000000	roller coaster running
5055BM1GUWc_000079	person whistling
WUJXiIqMhCs_000036	foghorn sounding
d8ya35A6yzk_000075	race car passing
ADjyDcauxzM_000030	cat hissing
nou1eQNbW30_000002	baby babbling
NTyKi3QGd4k_000090	playing synthesizer
MQ6ckvo-f2k_000050	flare burning
fXGErRbyv6M_000079	playing violin
ckIK43SCbkw_000036	steam pipe hissing
jwxvQraiIGs_000032	rooster crowing
XIohMvtR0Og_000030	box sliding
JgXnbgS_XBk_000480	train braking
xX_x4lBDBVU_000042	dog growling
KiCOEV4Rbos_000002	baby crying
KCXiP1di11k_000028	lions roaring
fn41SZiLTUQ_000083	electric drill running
s9PftT7RgGo_000135	cricket chirping
gCHF0oBPZv8_000030	wolf howling
cY6KAjqmoaY_000030	person gargling
t_RxQe51MVo_000010	wolf howling
5R3bR-rkqIk_000146	pig eating
XZhLMTOmM9w_000030	baby crying
0eDN0YmnJRY_000002	bird chirping
j50SGKJ0MQI_000160	chainsaw running
cmB8l4mQ1XQ_000030	playing bagpipes
2LRhkMH48_Q_000030	car accelerating
F6IUxAJutsk_000030	ambulance siren
Y3AK50PotkQ_000030	sheep baaing
noN35nW5gl4_000000	elephant trumpeting
ktso7GeckG8_000130	birds chirping
vjx-jzh9q7U_000189	playing cello
G-tO6Sqyiu4_000030	people chattering
ohgUAJN2ymk_000083	guinea pig squeaking
Ysjdu0ZZmQE_000100	cricket chirping
4GxRRVp3hD4_000018	baby crying
7SKRc8oyLvE_000009	car brakes squealing
UFyOGqmITjM_000000	playing cello
6BXR7JlTiBQ_000009	dog barking
Bx9dAclTA04_000176	trumpet playing
nC1p4WWdMgY_000267	person chewing
0Rqa18lmDtw_000153	driving car
Dj9gyAoqmQ0_000030	jackhammer drilling
I1fcUe9MoMw_000120	playing guitar
n2JanKszFoQ_000200	playing violin
HpDgnUgkNTo_000120	streetcar moving
ZdYth-f68M0_000192	man yodelling
Nsjm00Bwebo_000140	cat screeching
EhvCJi5Zbsw_000088	playing bongos
4ewhrrQCJic_000120	typewriter typing
mh6JxDJ0Bno_000030	man speaking
MNN2LtdpPc0_000170	fountain spraying
4BFOgNwhpkQ_000303	hawk screeching
CWA2pRIDHuI_000000	cicada buzzing
6dhU9_K2uw8_000030	motorcycle revving
fybJWy6rywA_000089	telephone ringing
sK43mohcBSA_000077	wolf howling
Ik2nR__c03E_000030	wolf howling
hT8dAeHe7Ow_000050	playing accordion
0kQkVbOikzQ_000004	jet flyby
L3lYFx1wx-M_000195	dog chewing
fpCo9vXA3EM_000112	playing cello
oamW0GRj-04_000029	playing guitar
j1JUsTMZcuY_000004	monkey chattering
97plxBxUju4_000010	playing saxophone
7PK3nvCihMk_000011	whale calling
SUFOgc9Pkd8_000030	cat hissing
a59ivTlYoNk_000310	monkey screaming
LsxjV7E7F_M_000097	firecrackers exploding
dLZEZTNhFwM_000032	lion roaring
TP50fDa5Cls_000000	monkeys chattering
F0xRrtS-_Wk_000030	dog barking
E-pIudhSCSg_000496	playing clarinet
aU3PT6cU-5g_000395	playing sleigh bells
